"V1" "V2"
"7617" "NBS" 54.7301570653511
"7618" "LCF" 54.7301570653511
"7619" "KNU" 54.7301570653511
"7620" "KEO" 54.7301570653511
"7621" "KDU" 54.7301570653511
"7622" "JSI" 54.7301570653511
"7623" "JDA" 54.7301570653511
"7624" "IRZ" 54.7301570653511
"7625" "HBR" 54.7301570653511
"7626" "GYO" 54.7301570653511
"7627" "GIZ" 54.7301570653511
"7628" "GEX" 54.7301570653511
"7629" "FOV" 54.7301570653511
"7630" "EPV" 54.7301570653511
"7631" "EHD" 54.7301570653511
"7632" "DUF" 54.7301570653511
"7633" "DDL" 54.7301570653511
"7634" "CFG" 54.7301570653511
"7635" "CBL" 54.7301570653511
"7636" "BRB" 54.7301570653511
"7637" "BDY" 54.7301570653511
"7638" "AWC" 54.7301570653511
"7639" "AIJ" 54.7301570653511
"7640" "AGT" 54.7301570653511
"7641" "ZAW" 53.4862898593204
"7642" "XXY" 53.4862898593204
"7643" "WWI" 53.4862898593204
"7644" "WTN" 53.4862898593204
"7645" "WAF" 53.4862898593204
"7646" "VTR" 53.4862898593204
"7647" "UTK" 53.4862898593204
"7648" "TYJ" 53.4862898593204
"7649" "SHJ" 53.4862898593204
"7650" "SDN" 53.4862898593204
"7651" "RRQ" 53.4862898593204
"7652" "PSV" 53.4862898593204
"7653" "PND" 53.4862898593204
"7654" "PNA" 53.4862898593204
"7655" "OXQ" 53.4862898593204
"7656" "OWW" 53.4862898593204
"7657" "OVF" 53.4862898593204
"7658" "OJS" 53.4862898593204
"7659" "NUU" 53.4862898593204
"7660" "LTV" 53.4862898593204
"7661" "LSW" 53.4862898593204
"7662" "KYT" 53.4862898593204
"7663" "KYH" 53.4862898593204
"7664" "KPI" 53.4862898593204
"7665" "KIF" 53.4862898593204
"7666" "KEX" 53.4862898593204
"7667" "JRA" 53.4862898593204
"7668" "JHA" 53.4862898593204
"7669" "HIK" 53.4862898593204
"7670" "HHE" 53.4862898593204
"7671" "FHE" 53.4862898593204
"7672" "ECG" 53.4862898593204
"7673" "DRH" 53.4862898593204
"7674" "DNS" 53.4862898593204
"7675" "DKO" 53.4862898593204
"7676" "CHJ" 53.4862898593204
"7677" "BYT" 53.4862898593204
"7678" "BIV" 53.4862898593204
"7679" "AVY" 53.4862898593204
"7680" "ZEU" 52.2424226532897
"7681" "YXA" 52.2424226532897
"7682" "YSB" 52.2424226532897
"7683" "VJU" 52.2424226532897
"7684" "TRT" 52.2424226532897
"7685" "TDT" 52.2424226532897
"7686" "TCD" 52.2424226532897
"7687" "SZT" 52.2424226532897
"7688" "SUX" 52.2424226532897
"7689" "SUÑ" 52.2424226532897
"7690" "SPM" 52.2424226532897
"7691" "SMV" 52.2424226532897
"7692" "SIÑ" 52.2424226532897
"7693" "RXA" 52.2424226532897
"7694" "RVL" 52.2424226532897
"7695" "RTJ" 52.2424226532897
"7696" "RKG" 52.2424226532897
"7697" "RFS" 52.2424226532897
"7698" "PGR" 52.2424226532897
"7699" "PFL" 52.2424226532897
"7700" "OHT" 52.2424226532897
"7701" "OEO" 52.2424226532897
"7702" "NÑE" 52.2424226532897
"7703" "NDW" 52.2424226532897
"7704" "MVY" 52.2424226532897
"7705" "MEK" 52.2424226532897
"7706" "MCN" 52.2424226532897
"7707" "LKH" 52.2424226532897
"7708" "KNA" 52.2424226532897
"7709" "KDA" 52.2424226532897
"7710" "JOW" 52.2424226532897
"7711" "IVP" 52.2424226532897
"7712" "HJO" 52.2424226532897
"7713" "HIU" 52.2424226532897
"7714" "GLL" 52.2424226532897
"7715" "GIK" 52.2424226532897
"7716" "GHS" 52.2424226532897
"7717" "GHD" 52.2424226532897
"7718" "GFA" 52.2424226532897
"7719" "FST" 52.2424226532897
"7720" "FIH" 52.2424226532897
"7721" "EÑU" 52.2424226532897
"7722" "EÑN" 52.2424226532897
"7723" "EEO" 52.2424226532897
"7724" "EBN" 52.2424226532897
"7725" "DTC" 52.2424226532897
"7726" "DRY" 52.2424226532897
"7727" "DGJ" 52.2424226532897
"7728" "CVA" 52.2424226532897
"7729" "CTD" 52.2424226532897
"7730" "CKJ" 52.2424226532897
"7731" "CCY" 52.2424226532897
"7732" "AVH" 52.2424226532897
"7733" "AJL" 52.2424226532897
"7734" "ACV" 52.2424226532897
"7735" "YFC" 50.998555447259
"7736" "YEK" 50.998555447259
"7737" "XOO" 50.998555447259
"7738" "WYN" 50.998555447259
"7739" "VRI" 50.998555447259
"7740" "TTF" 50.998555447259
"7741" "SMM" 50.998555447259
"7742" "SDJ" 50.998555447259
"7743" "RVC" 50.998555447259
"7744" "QIN" 50.998555447259
"7745" "PVD" 50.998555447259
"7746" "PPB" 50.998555447259
"7747" "PCP" 50.998555447259
"7748" "OXT" 50.998555447259
"7749" "NUX" 50.998555447259
"7750" "MVS" 50.998555447259
"7751" "LFF" 50.998555447259
"7752" "LDV" 50.998555447259
"7753" "KRY" 50.998555447259
"7754" "KEK" 50.998555447259
"7755" "KBE" 50.998555447259
"7756" "IHD" 50.998555447259
"7757" "HGR" 50.998555447259
"7758" "GVE" 50.998555447259
"7759" "GHR" 50.998555447259
"7760" "EAX" 50.998555447259
"7761" "CFT" 50.998555447259
"7762" "CCP" 50.998555447259
"7763" "BRS" 50.998555447259
"7764" "BRP" 50.998555447259
"7765" "BCQ" 50.998555447259
"7766" "ACJ" 50.998555447259
"7767" "ZEY" 49.7546882412282
"7768" "YYN" 49.7546882412282
"7769" "YUA" 49.7546882412282
"7770" "YNV" 49.7546882412282
"7771" "XYD" 49.7546882412282
"7772" "XOB" 49.7546882412282
"7773" "WFO" 49.7546882412282
"7774" "VFE" 49.7546882412282
"7775" "VCH" 49.7546882412282
"7776" "UYY" 49.7546882412282
"7777" "UGS" 49.7546882412282
"7778" "UCN" 49.7546882412282
"7779" "TZC" 49.7546882412282
"7780" "TSR" 49.7546882412282
"7781" "TRR" 49.7546882412282
"7782" "TCS" 49.7546882412282
"7783" "TBD" 49.7546882412282
"7784" "SJD" 49.7546882412282
"7785" "PTP" 49.7546882412282
"7786" "PNU" 49.7546882412282
"7787" "PIH" 49.7546882412282
"7788" "PHG" 49.7546882412282
"7789" "PFD" 49.7546882412282
"7790" "OHR" 49.7546882412282
"7791" "NZM" 49.7546882412282
"7792" "NTW" 49.7546882412282
"7793" "ÑIM" 49.7546882412282
"7794" "NHH" 49.7546882412282
"7795" "MRU" 49.7546882412282
"7796" "MLN" 49.7546882412282
"7797" "KYY" 49.7546882412282
"7798" "KYB" 49.7546882412282
"7799" "KEU" 49.7546882412282
"7800" "IYI" 49.7546882412282
"7801" "IXB" 49.7546882412282
"7802" "HFO" 49.7546882412282
"7803" "HCT" 49.7546882412282
"7804" "GHB" 49.7546882412282
"7805" "FND" 49.7546882412282
"7806" "EJC" 49.7546882412282
"7807" "EBV" 49.7546882412282
"7808" "DIX" 49.7546882412282
"7809" "DFD" 49.7546882412282
"7810" "DBY" 49.7546882412282
"7811" "CJR" 49.7546882412282
"7812" "CFN" 49.7546882412282
"7813" "CDY" 49.7546882412282
"7814" "BVR" 49.7546882412282
"7815" "BMU" 49.7546882412282
"7816" "BHO" 49.7546882412282
"7817" "BCY" 49.7546882412282
"7818" "AWH" 49.7546882412282
"7819" "AWF" 49.7546882412282
"7820" "ZIK" 48.5108210351975
"7821" "YCD" 48.5108210351975
"7822" "XXS" 48.5108210351975
"7823" "XOQ" 48.5108210351975
"7824" "WSS" 48.5108210351975
"7825" "WNY" 48.5108210351975
"7826" "VKA" 48.5108210351975
"7827" "UXT" 48.5108210351975
"7828" "UKH" 48.5108210351975
"7829" "SVD" 48.5108210351975
"7830" "SRC" 48.5108210351975
"7831" "PSH" 48.5108210351975
"7832" "OVK" 48.5108210351975
"7833" "OIH" 48.5108210351975
"7834" "ODB" 48.5108210351975
"7835" "OBM" 48.5108210351975
"7836" "NNN" 48.5108210351975
"7837" "MRQ" 48.5108210351975
"7838" "MGU" 48.5108210351975
"7839" "LXA" 48.5108210351975
"7840" "LPF" 48.5108210351975
"7841" "LLJ" 48.5108210351975
"7842" "LGS" 48.5108210351975
"7843" "KYQ" 48.5108210351975
"7844" "KSD" 48.5108210351975
"7845" "KOJ" 48.5108210351975
"7846" "KMS" 48.5108210351975
"7847" "KEF" 48.5108210351975
"7848" "KCE" 48.5108210351975
"7849" "KBO" 48.5108210351975
"7850" "JCA" 48.5108210351975
"7851" "IXQ" 48.5108210351975
"7852" "GYN" 48.5108210351975
"7853" "EUI" 48.5108210351975
"7854" "DRF" 48.5108210351975
"7855" "CCS" 48.5108210351975
"7856" "BNP" 48.5108210351975
"7857" "BCS" 48.5108210351975
"7858" "BCL" 48.5108210351975
"7859" "AWY" 48.5108210351975
"7860" "ZIU" 47.2669538291668
"7861" "YYJ" 47.2669538291668
"7862" "YYB" 47.2669538291668
"7863" "YAW" 47.2669538291668
"7864" "XIQ" 47.2669538291668
"7865" "WAJ" 47.2669538291668
"7866" "ULW" 47.2669538291668
"7867" "TSN" 47.2669538291668
"7868" "TJE" 47.2669538291668
"7869" "THF" 47.2669538291668
"7870" "SSJ" 47.2669538291668
"7871" "RYZ" 47.2669538291668
"7872" "RLH" 47.2669538291668
"7873" "QSE" 47.2669538291668
"7874" "QDE" 47.2669538291668
"7875" "PNC" 47.2669538291668
"7876" "PHU" 47.2669538291668
"7877" "PHD" 47.2669538291668
"7878" "OTB" 47.2669538291668
"7879" "OQA" 47.2669538291668
"7880" "OMJ" 47.2669538291668
"7881" "OIQ" 47.2669538291668
"7882" "OBN" 47.2669538291668
"7883" "NYW" 47.2669538291668
"7884" "NVM" 47.2669538291668
"7885" "NUZ" 47.2669538291668
"7886" "NMY" 47.2669538291668
"7887" "MLU" 47.2669538291668
"7888" "MJE" 47.2669538291668
"7889" "MAW" 47.2669538291668
"7890" "LDQ" 47.2669538291668
"7891" "LBJ" 47.2669538291668
"7892" "KYN" 47.2669538291668
"7893" "JIZ" 47.2669538291668
"7894" "IÑN" 47.2669538291668
"7895" "IBY" 47.2669538291668
"7896" "HYN" 47.2669538291668
"7897" "HVO" 47.2669538291668
"7898" "HTD" 47.2669538291668
"7899" "EXZ" 47.2669538291668
"7900" "EJM" 47.2669538291668
"7901" "EDK" 47.2669538291668
"7902" "EBT" 47.2669538291668
"7903" "DHJ" 47.2669538291668
"7904" "CYM" 47.2669538291668
"7905" "BFA" 47.2669538291668
"7906" "AFJ" 47.2669538291668
"7907" "ZVU" 46.0230866231361
"7908" "YXV" 46.0230866231361
"7909" "XXP" 46.0230866231361
"7910" "XEU" 46.0230866231361
"7911" "XDO" 46.0230866231361
"7912" "WWT" 46.0230866231361
"7913" "WRI" 46.0230866231361
"7914" "UZK" 46.0230866231361
"7915" "UTM" 46.0230866231361
"7916" "UGB" 46.0230866231361
"7917" "TYK" 46.0230866231361
"7918" "TNN" 46.0230866231361
"7919" "TFL" 46.0230866231361
"7920" "SYW" 46.0230866231361
"7921" "SFB" 46.0230866231361
"7922" "RKW" 46.0230866231361
"7923" "RFD" 46.0230866231361
"7924" "PSS" 46.0230866231361
"7925" "PIK" 46.0230866231361
"7926" "PBO" 46.0230866231361
"7927" "OYW" 46.0230866231361
"7928" "OJR" 46.0230866231361
"7929" "NMB" 46.0230866231361
"7930" "MYN" 46.0230866231361
"7931" "MSK" 46.0230866231361
"7932" "MNM" 46.0230866231361
"7933" "MDM" 46.0230866231361
"7934" "LVF" 46.0230866231361
"7935" "KLL" 46.0230866231361
"7936" "HTY" 46.0230866231361
"7937" "HBG" 46.0230866231361
"7938" "GZA" 46.0230866231361
"7939" "GTJ" 46.0230866231361
"7940" "GRY" 46.0230866231361
"7941" "FTF" 46.0230866231361
"7942" "FKE" 46.0230866231361
"7943" "DTL" 46.0230866231361
"7944" "DJM" 46.0230866231361
"7945" "CTN" 46.0230866231361
"7946" "AQR" 46.0230866231361
"7947" "AJK" 46.0230866231361
"7948" "YNH" 44.7792194171054
"7949" "YKR" 44.7792194171054
"7950" "XVJ" 44.7792194171054
"7951" "WPA" 44.7792194171054
"7952" "WAA" 44.7792194171054
"7953" "VND" 44.7792194171054
"7954" "UHT" 44.7792194171054
"7955" "TYG" 44.7792194171054
"7956" "THN" 44.7792194171054
"7957" "SNS" 44.7792194171054
"7958" "SKS" 44.7792194171054
"7959" "SHW" 44.7792194171054
"7960" "QUQ" 44.7792194171054
"7961" "PHC" 44.7792194171054
"7962" "OWB" 44.7792194171054
"7963" "OCQ" 44.7792194171054
"7964" "NRT" 44.7792194171054
"7965" "NKB" 44.7792194171054
"7966" "ÑEJ" 44.7792194171054
"7967" "NCP" 44.7792194171054
"7968" "MVR" 44.7792194171054
"7969" "MRM" 44.7792194171054
"7970" "JYL" 44.7792194171054
"7971" "IWI" 44.7792194171054
"7972" "IMQ" 44.7792194171054
"7973" "IJN" 44.7792194171054
"7974" "IHT" 44.7792194171054
"7975" "GUU" 44.7792194171054
"7976" "GBO" 44.7792194171054
"7977" "FOW" 44.7792194171054
"7978" "FIP" 44.7792194171054
"7979" "FFN" 44.7792194171054
"7980" "FEZ" 44.7792194171054
"7981" "EVG" 44.7792194171054
"7982" "DCJ" 44.7792194171054
"7983" "CUJ" 44.7792194171054
"7984" "CSL" 44.7792194171054
"7985" "CII" 44.7792194171054
"7986" "ZWI" 43.5353522110747
"7987" "YXE" 43.5353522110747
"7988" "YSR" 43.5353522110747
"7989" "XIF" 43.5353522110747
"7990" "WWV" 43.5353522110747
"7991" "WWG" 43.5353522110747
"7992" "UOO" 43.5353522110747
"7993" "TZH" 43.5353522110747
"7994" "TSF" 43.5353522110747
"7995" "SZY" 43.5353522110747
"7996" "SVN" 43.5353522110747
"7997" "SSV" 43.5353522110747
"7998" "SLQ" 43.5353522110747
"7999" "SCV" 43.5353522110747
"8000" "RRD" 43.5353522110747
"8001" "RMB" 43.5353522110747
"8002" "RGV" 43.5353522110747
"8003" "PVS" 43.5353522110747
"8004" "PJU" 43.5353522110747
"8005" "OWP" 43.5353522110747
"8006" "OTW" 43.5353522110747
"8007" "OTF" 43.5353522110747
"8008" "NQA" 43.5353522110747
"8009" "ÑIR" 43.5353522110747
"8010" "NFN" 43.5353522110747
"8011" "MRG" 43.5353522110747
"8012" "MHI" 43.5353522110747
"8013" "LYI" 43.5353522110747
"8014" "LVP" 43.5353522110747
"8015" "LNN" 43.5353522110747
"8016" "LKN" 43.5353522110747
"8017" "LBY" 43.5353522110747
"8018" "LBM" 43.5353522110747
"8019" "KYG" 43.5353522110747
"8020" "KEZ" 43.5353522110747
"8021" "JSO" 43.5353522110747
"8022" "JAW" 43.5353522110747
"8023" "IVR" 43.5353522110747
"8024" "IHY" 43.5353522110747
"8025" "IHP" 43.5353522110747
"8026" "IGF" 43.5353522110747
"8027" "HRU" 43.5353522110747
"8028" "GHY" 43.5353522110747
"8029" "FPS" 43.5353522110747
"8030" "EGC" 43.5353522110747
"8031" "EFG" 43.5353522110747
"8032" "EBJ" 43.5353522110747
"8033" "DSB" 43.5353522110747
"8034" "DNC" 43.5353522110747
"8035" "DIÑ" 43.5353522110747
"8036" "CRY" 43.5353522110747
"8037" "CNS" 43.5353522110747
"8038" "CNP" 43.5353522110747
"8039" "CNB" 43.5353522110747
"8040" "CKG" 43.5353522110747
"8041" "CFS" 43.5353522110747
"8042" "BNI" 43.5353522110747
"8043" "BJU" 43.5353522110747
"8044" "AWL" 43.5353522110747
"8045" "ABW" 43.5353522110747
"8046" "ZZY" 42.291485005044
"8047" "ZIH" 42.291485005044
"8048" "YYI" 42.291485005044
"8049" "YSK" 42.291485005044
"8050" "YID" 42.291485005044
"8051" "XGU" 42.291485005044
"8052" "XEJ" 42.291485005044
"8053" "WNC" 42.291485005044
"8054" "WAU" 42.291485005044
"8055" "WAE" 42.291485005044
"8056" "UUJ" 42.291485005044
"8057" "UKY" 42.291485005044
"8058" "TZM" 42.291485005044
"8059" "TTW" 42.291485005044
"8060" "SLC" 42.291485005044
"8061" "RCQ" 42.291485005044
"8062" "PFS" 42.291485005044
"8063" "PCY" 42.291485005044
"8064" "OPF" 42.291485005044
"8065" "OMW" 42.291485005044
"8066" "OKD" 42.291485005044
"8067" "NIW" 42.291485005044
"8068" "ÑEE" 42.291485005044
"8069" "MYK" 42.291485005044
"8070" "MVC" 42.291485005044
"8071" "MKI" 42.291485005044
"8072" "LMV" 42.291485005044
"8073" "IXH" 42.291485005044
"8074" "IXF" 42.291485005044
"8075" "IWO" 42.291485005044
"8076" "IUV" 42.291485005044
"8077" "IPY" 42.291485005044
"8078" "ILW" 42.291485005044
"8079" "HGI" 42.291485005044
"8080" "GYT" 42.291485005044
"8081" "GRS" 42.291485005044
"8082" "GPD" 42.291485005044
"8083" "GII" 42.291485005044
"8084" "GDU" 42.291485005044
"8085" "GCI" 42.291485005044
"8086" "FPU" 42.291485005044
"8087" "FLN" 42.291485005044
"8088" "EZW" 42.291485005044
"8089" "EGB" 42.291485005044
"8090" "EFY" 42.291485005044
"8091" "EBQ" 42.291485005044
"8092" "DSN" 42.291485005044
"8093" "DKI" 42.291485005044
"8094" "DDJ" 42.291485005044
"8095" "CYT" 42.291485005044
"8096" "CYO" 42.291485005044
"8097" "BYQ" 42.291485005044
"8098" "BND" 42.291485005044
"8099" "BII" 42.291485005044
"8100" "BGO" 42.291485005044
"8101" "ABG" 42.291485005044
"8102" "ZSN" 41.0476177990133
"8103" "YIP" 41.0476177990133
"8104" "XRO" 41.0476177990133
"8105" "XOI" 41.0476177990133
"8106" "WRO" 41.0476177990133
"8107" "WIZ" 41.0476177990133
"8108" "VYV" 41.0476177990133
"8109" "VUK" 41.0476177990133
"8110" "TVY" 41.0476177990133
"8111" "TTT" 41.0476177990133
"8112" "TLC" 41.0476177990133
"8113" "TFD" 41.0476177990133
"8114" "RLM" 41.0476177990133
"8115" "RHT" 41.0476177990133
"8116" "QES" 41.0476177990133
"8117" "PNY" 41.0476177990133
"8118" "PFH" 41.0476177990133
"8119" "OJY" 41.0476177990133
"8120" "OFH" 41.0476177990133
"8121" "OCP" 41.0476177990133
"8122" "NVX" 41.0476177990133
"8123" "NSJ" 41.0476177990133
"8124" "NMT" 41.0476177990133
"8125" "ÑIC" 41.0476177990133
"8126" "LXO" 41.0476177990133
"8127" "LDJ" 41.0476177990133
"8128" "KWI" 41.0476177990133
"8129" "KKI" 41.0476177990133
"8130" "HYH" 41.0476177990133
"8131" "HTC" 41.0476177990133
"8132" "HDU" 41.0476177990133
"8133" "HDL" 41.0476177990133
"8134" "GVA" 41.0476177990133
"8135" "GEK" 41.0476177990133
"8136" "FAW" 41.0476177990133
"8137" "EUH" 41.0476177990133
"8138" "ECB" 41.0476177990133
"8139" "DKU" 41.0476177990133
"8140" "CTF" 41.0476177990133
"8141" "CSF" 41.0476177990133
"8142" "CPV" 41.0476177990133
"8143" "CNY" 41.0476177990133
"8144" "BLN" 41.0476177990133
"8145" "BHI" 41.0476177990133
"8146" "AXL" 41.0476177990133
"8147" "AWT" 41.0476177990133
"8148" "AVM" 41.0476177990133
"8149" "ZIV" 39.8037505929826
"8150" "YUE" 39.8037505929826
"8151" "XYC" 39.8037505929826
"8152" "XVA" 39.8037505929826
"8153" "XOG" 39.8037505929826
"8154" "WYE" 39.8037505929826
"8155" "VXA" 39.8037505929826
"8156" "UXD" 39.8037505929826
"8157" "TZN" 39.8037505929826
"8158" "TZB" 39.8037505929826
"8159" "TUU" 39.8037505929826
"8160" "THJ" 39.8037505929826
"8161" "TCP" 39.8037505929826
"8162" "SNL" 39.8037505929826
"8163" "SKM" 39.8037505929826
"8164" "SJP" 39.8037505929826
"8165" "SJC" 39.8037505929826
"8166" "RMR" 39.8037505929826
"8167" "PRT" 39.8037505929826
"8168" "PDF" 39.8037505929826
"8169" "PBU" 39.8037505929826
"8170" "OHM" 39.8037505929826
"8171" "OFB" 39.8037505929826
"8172" "ODK" 39.8037505929826
"8173" "OCY" 39.8037505929826
"8174" "OCG" 39.8037505929826
"8175" "OBP" 39.8037505929826
"8176" "NXE" 39.8037505929826
"8177" "NUV" 39.8037505929826
"8178" "NUJ" 39.8037505929826
"8179" "NNR" 39.8037505929826
"8180" "NKG" 39.8037505929826
"8181" "NHM" 39.8037505929826
"8182" "NHB" 39.8037505929826
"8183" "NFT" 39.8037505929826
"8184" "MNU" 39.8037505929826
"8185" "LUH" 39.8037505929826
"8186" "KYU" 39.8037505929826
"8187" "KYI" 39.8037505929826
"8188" "KKO" 39.8037505929826
"8189" "KGA" 39.8037505929826
"8190" "IUB" 39.8037505929826
"8191" "HTP" 39.8037505929826
"8192" "HLU" 39.8037505929826
"8193" "HDD" 39.8037505929826
"8194" "GJE" 39.8037505929826
"8195" "GHP" 39.8037505929826
"8196" "FTR" 39.8037505929826
"8197" "FLC" 39.8037505929826
"8198" "FEX" 39.8037505929826
"8199" "FCU" 39.8037505929826
"8200" "FCF" 39.8037505929826
"8201" "EJL" 39.8037505929826
"8202" "EEW" 39.8037505929826
"8203" "DYW" 39.8037505929826
"8204" "DUÑ" 39.8037505929826
"8205" "CZY" 39.8037505929826
"8206" "COÑ" 39.8037505929826
"8207" "CGU" 39.8037505929826
"8208" "BÑE" 39.8037505929826
"8209" "BLL" 39.8037505929826
"8210" "AWP" 39.8037505929826
"8211" "AVP" 39.8037505929826
"8212" "YUK" 38.5598833869519
"8213" "YNY" 38.5598833869519
"8214" "YMB" 38.5598833869519
"8215" "YIG" 38.5598833869519
"8216" "XXL" 38.5598833869519
"8217" "XOV" 38.5598833869519
"8218" "XAI" 38.5598833869519
"8219" "WUN" 38.5598833869519
"8220" "WNO" 38.5598833869519
"8221" "VOX" 38.5598833869519
"8222" "VMI" 38.5598833869519
"8223" "VLL" 38.5598833869519
"8224" "UCY" 38.5598833869519
"8225" "TYI" 38.5598833869519
"8226" "TVS" 38.5598833869519
"8227" "THG" 38.5598833869519
"8228" "STK" 38.5598833869519
"8229" "SRS" 38.5598833869519
"8230" "SMG" 38.5598833869519
"8231" "SFP" 38.5598833869519
"8232" "SCJ" 38.5598833869519
"8233" "SBT" 38.5598833869519
"8234" "RZH" 38.5598833869519
"8235" "RFF" 38.5598833869519
"8236" "PNQ" 38.5598833869519
"8237" "OXH" 38.5598833869519
"8238" "OUJ" 38.5598833869519
"8239" "OIJ" 38.5598833869519
"8240" "NZN" 38.5598833869519
"8241" "NZB" 38.5598833869519
"8242" "NVJ" 38.5598833869519
"8243" "NPG" 38.5598833869519
"8244" "NPF" 38.5598833869519
"8245" "NHR" 38.5598833869519
"8246" "NCV" 38.5598833869519
"8247" "MPC" 38.5598833869519
"8248" "MNQ" 38.5598833869519
"8249" "MCP" 38.5598833869519
"8250" "LYK" 38.5598833869519
"8251" "LTB" 38.5598833869519
"8252" "JCI" 38.5598833869519
"8253" "IHR" 38.5598833869519
"8254" "IBÑ" 38.5598833869519
"8255" "HBY" 38.5598833869519
"8256" "GRN" 38.5598833869519
"8257" "GGY" 38.5598833869519
"8258" "GGR" 38.5598833869519
"8259" "FPD" 38.5598833869519
"8260" "FJE" 38.5598833869519
"8261" "FGE" 38.5598833869519
"8262" "FFP" 38.5598833869519
"8263" "ETK" 38.5598833869519
"8264" "EMJ" 38.5598833869519
"8265" "EKK" 38.5598833869519
"8266" "EGP" 38.5598833869519
"8267" "EBW" 38.5598833869519
"8268" "DMC" 38.5598833869519
"8269" "CVY" 38.5598833869519
"8270" "CUG" 38.5598833869519
"8271" "BWW" 38.5598833869519
"8272" "BRM" 38.5598833869519
"8273" "BGR" 38.5598833869519
"8274" "AYX" 38.5598833869519
"8275" "AKV" 38.5598833869519
"8276" "AKG" 38.5598833869519
"8277" "AFH" 38.5598833869519
"8278" "ABH" 38.5598833869519
"8279" "ZUO" 37.3160161809212
"8280" "ZUF" 37.3160161809212
"8281" "ZST" 37.3160161809212
"8282" "YUP" 37.3160161809212
"8283" "YTC" 37.3160161809212
"8284" "YNL" 37.3160161809212
"8285" "YDJ" 37.3160161809212
"8286" "XJO" 37.3160161809212
"8287" "VVL" 37.3160161809212
"8288" "UPY" 37.3160161809212
"8289" "TVU" 37.3160161809212
"8290" "TVT" 37.3160161809212
"8291" "SJN" 37.3160161809212
"8292" "SJM" 37.3160161809212
"8293" "RUV" 37.3160161809212
"8294" "RPB" 37.3160161809212
"8295" "RGG" 37.3160161809212
"8296" "QLA" 37.3160161809212
"8297" "PVC" 37.3160161809212
"8298" "PTH" 37.3160161809212
"8299" "OWR" 37.3160161809212
"8300" "OFD" 37.3160161809212
"8301" "ODQ" 37.3160161809212
"8302" "ÑND" 37.3160161809212
"8303" "NMR" 37.3160161809212
"8304" "NLH" 37.3160161809212
"8305" "NKM" 37.3160161809212
"8306" "MYQ" 37.3160161809212
"8307" "MPY" 37.3160161809212
"8308" "MKA" 37.3160161809212
"8309" "MCS" 37.3160161809212
"8310" "KTH" 37.3160161809212
"8311" "JSA" 37.3160161809212
"8312" "JPR" 37.3160161809212
"8313" "JLO" 37.3160161809212
"8314" "IJK" 37.3160161809212
"8315" "IGT" 37.3160161809212
"8316" "IAX" 37.3160161809212
"8317" "HSY" 37.3160161809212
"8318" "HNJ" 37.3160161809212
"8319" "HHD" 37.3160161809212
"8320" "GTT" 37.3160161809212
"8321" "GHC" 37.3160161809212
"8322" "GGL" 37.3160161809212
"8323" "FMO" 37.3160161809212
"8324" "FCH" 37.3160161809212
"8325" "EFH" 37.3160161809212
"8326" "EBF" 37.3160161809212
"8327" "DTS" 37.3160161809212
"8328" "DSR" 37.3160161809212
"8329" "DFC" 37.3160161809212
"8330" "CSQ" 37.3160161809212
"8331" "CIK" 37.3160161809212
"8332" "CDP" 37.3160161809212
"8333" "CDB" 37.3160161809212
"8334" "BYU" 37.3160161809212
"8335" "BYB" 37.3160161809212
"8336" "AXQ" 37.3160161809212
"8337" "ZZB" 36.0721489748905
"8338" "ZNP" 36.0721489748905
"8339" "YYF" 36.0721489748905
"8340" "YVC" 36.0721489748905
"8341" "YSQ" 36.0721489748905
"8342" "YSN" 36.0721489748905
"8343" "WOP" 36.0721489748905
"8344" "WAZ" 36.0721489748905
